image_id,image_path,scientificName,family,countryCode,year,gbif_key,image_url,weak_flowering,flowering,has_bud,has_fruit,usable,notes
HERB_0217,sample_images/HERB_0217.jpg,Catunaregam tomentosa (Blume ex DC.) Tirveng.,Rubiaceae,TH,2022,4858972296,https://d2jcv3kl45hlgi.cloudfront.net/4393b56d7f39101c783e94595baabcd3.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0219,sample_images/HERB_0219.jpg,Ardisia pubicalyx Miq.,Primulaceae,LA,2024,6196923887,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187181/KAG187181.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0220,sample_images/HERB_0220.jpg,Pluchea indica (L.) Less.,Asteraceae,VN,2024,6196927400,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188630/KAG188630.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0221,sample_images/HERB_0221.jpg,Hibiscus tiliaceus L.,Malvaceae,VN,2024,6196923599,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188633/KAG188633.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0222,sample_images/HERB_0222.jpg,Thalictrum javanicum Blume,Ranunculaceae,ID,2020,5832054895,https://images.mobot.org/tropicosimages6/detailimages/TropicosImagesVol6/102215000/E7B9487D-849B-4E70-B9CC-5C441018B6B6.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0224,sample_images/HERB_0224.jpg,Triomma malaccensis Hook.fil.,Burseraceae,SG,2021,4519442361,https://d2jcv3kl45hlgi.cloudfront.net/9690f478a3a6679031c4be9a6e8b3b7a.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0225,sample_images/HERB_0225.jpg,Broussonetia papyrifera (L.) L'Hér. ex Vent.,Moraceae,TH,2023,6450134301,https://d2jcv3kl45hlgi.cloudfront.net/ce51f9e7d90c38e0147f7fb24d61d479.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0227,sample_images/HERB_0227.jpg,Shorea parvifolia Dyer,Dipterocarpaceae,ID,2020,4527875664,https://s3.amazonaws.com/huhspecimenimages/JPG/02621444.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0228,sample_images/HERB_0228.jpg,Ardisia villosa Roxb.,Primulaceae,TH,2023,5166320348,https://d2jcv3kl45hlgi.cloudfront.net/5efe777c4f63c24da4ab1f4a68d00729.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0230,sample_images/HERB_0230.jpg,Hopea ferrea Laness.,Dipterocarpaceae,LA,2024,6196925424,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187480/KAG187480.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0231,sample_images/HERB_0231.jpg,Thottea penitilobata Ding Hou,Aristolochiaceae,BN,2019,4929021659,https://d2jcv3kl45hlgi.cloudfront.net/8bb5aa88bf81d690b85659cec77fb7d6.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0235,sample_images/HERB_0235.jpg,Lagerstroemia cochinchinensis Laness.,Lythraceae,LA,2024,6196923962,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187623/KAG187623.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0236,sample_images/HERB_0236.jpg,Mitrephora maingayi Hook.f. & Thomson,Annonaceae,VN,2024,5895916534,https://plant.depo.msu.ru/open/public/item/MW1048522/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0237,sample_images/HERB_0237.jpg,Solanum erianthum D.Don,Solanaceae,TH,2023,6450153304,https://d2jcv3kl45hlgi.cloudfront.net/2ff20cdb410b247fc03c5b4d2e718c22.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0238,sample_images/HERB_0238.jpg,Michelia tonkinensis A.Chev.,Magnoliaceae,VN,2024,4907054583,https://images.mobot.org/tropicosimages6/detailimages/TropicosImagesVol6/102539000/A8FE640F-6D2B-4F97-9824-A9B264438775.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0241,sample_images/HERB_0241.jpg,Pseudodissochaeta assamica (C.B.Clarke) M.P.Nayar,Melastomataceae,LA,2024,6196923593,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187289/KAG187289.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0244,sample_images/HERB_0244.jpg,Connarus semidecandrus Jack,Connaraceae,LA,2024,6196925098,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187643/KAG187643.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0245,sample_images/HERB_0245.jpg,Vitex vestita Wall. ex Walp.,Lamiaceae,BN,2019,4938753242,https://d2jcv3kl45hlgi.cloudfront.net/9c8cfe512ffeacdb44258589bbd05c7b.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0247,sample_images/HERB_0247.jpg,Antidesma ghaesembilla Gaertn.,Phyllanthaceae,VN,2024,6196924135,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188637/KAG188637.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0248,sample_images/HERB_0248.jpg,Uncaria gambir (W.Hunter) Roxb.,Rubiaceae,SG,2022,4607894505,https://d2jcv3kl45hlgi.cloudfront.net/86409c3be7fc967c195fef9b97c2233d.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0250,sample_images/HERB_0250.jpg,Myristica borneensis Warb.,Myristicaceae,BN,2019,5895916706,https://plant.depo.msu.ru/open/public/item/MW1048523/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0252,sample_images/HERB_0252.jpg,Clematis burmanica Lace,Ranunculaceae,TH,2023,6450122306,https://d2jcv3kl45hlgi.cloudfront.net/9cc554bf7de990fff703442a02e50600.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0253,sample_images/HERB_0253.jpg,Iodes cirrhosa Turcz.,Icacinaceae,TH,2022,4858957921,https://d2jcv3kl45hlgi.cloudfront.net/61ac6a17ccd33e07f59d322f874579cb.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0254,sample_images/HERB_0254.jpg,Lysimachia baviensis C.M.Hu,Primulaceae,VN,2024,5895917221,https://plant.depo.msu.ru/open/public/item/MW1048937/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0256,sample_images/HERB_0256.jpg,Scleromitrion brachypodum (DC.) T.C.Hsu,Rubiaceae,MY,2024,4974434785,https://plant.depo.msu.ru/open/public/item/MW1047898/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0257,sample_images/HERB_0257.jpg,Glochidion rubrum Blume,Phyllanthaceae,VN,2024,6196930010,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188656/KAG188656.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0263,sample_images/HERB_0263.jpg,Ficus microcarpa L.fil.,Moraceae,LA,2024,6196924921,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187195/KAG187195.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0265,sample_images/HERB_0265.jpg,Canavalia papuana Merr. & L.M.Perry,Fabaceae,TL,2015,2515141813,https://medialib.naturalis.nl/file/id/L.3978171/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0267,sample_images/HERB_0267.jpg,Pittosporum ferrugineum W.T.Aiton,Pittosporaceae,TH,2022,4519457298,https://d2jcv3kl45hlgi.cloudfront.net/3f4e12067679ad8d3d986eb90869ad65.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0268,sample_images/HERB_0268.jpg,Antidesma ghaesembilla Gaertn.,Phyllanthaceae,TL,2021,5207120335,https://medialib.naturalis.nl/file/id/L.4578460/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0269,sample_images/HERB_0269.jpg,Medinilla radicans (Blume) Blume,Melastomataceae,TL,2015,2515058816,https://medialib.naturalis.nl/file/id/L.3978190/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0270,sample_images/HERB_0270.jpg,Cyrtandra penduliflora Kraenzl.,Gesneriaceae,BN,2019,4922206102,https://d2jcv3kl45hlgi.cloudfront.net/f75bb24b49646e20a624c28ae6f01233.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0272,sample_images/HERB_0272.jpg,Piper nigrum L.,Piperaceae,VN,2024,4907016258,https://images.mobot.org/tropicosimages6/detailimages/TropicosImagesVol6/102539000/6CBDFAD5-D1D3-4CF6-A3F1-D834F4E54DB5.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0274,sample_images/HERB_0274.jpg,Cyathula prostrata (L.) Blume,Amaranthaceae,LA,2024,6196924057,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187191/KAG187191.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0276,sample_images/HERB_0276.jpg,Prunus grisea (Blume ex C.Müll.) Kalkman,Rosaceae,PH,2024,5833058478,https://web.corral.tacc.utexas.edu/brit/BRIT/BRIT1150000/BRIT1150239.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0277,sample_images/HERB_0277.jpg,Maesa indica (Roxb.) Sweet,Primulaceae,TH,2023,6450154317,https://d2jcv3kl45hlgi.cloudfront.net/0458d39da6a06264b81e3ecea7f0c2ae.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0278,sample_images/HERB_0278.jpg,Drypetes hainanensis Merr.,Putranjivaceae,VN,2024,6196924392,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188577/KAG188577.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0279,sample_images/HERB_0279.jpg,Sindora velutina Baker,Fabaceae,SG,2022,4607891513,https://d2jcv3kl45hlgi.cloudfront.net/9c31d583ce72f0460373b977f0d74a8e.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0280,sample_images/HERB_0280.jpg,Urobotrya siamensis Hiepko,Opiliaceae,LA,2024,6196923591,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187385/KAG187385.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0282,sample_images/HERB_0282.jpg,Acalypha indica L.,Euphorbiaceae,SG,2020,4607892498,https://d2jcv3kl45hlgi.cloudfront.net/83dc775ea5feb68aca58e7ece98a1622.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0283,sample_images/HERB_0283.jpg,Koilodepas longifolium Hook.f.,Euphorbiaceae,LA,2024,6196925412,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187216/KAG187216.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0285,sample_images/HERB_0285.jpg,Homonoia riparia Lour.,Euphorbiaceae,LA,2024,6196925440,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187183/KAG187183.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0288,sample_images/HERB_0288.jpg,Triomma malaccensis Hook.fil.,Burseraceae,SG,2021,4519431336,https://d2jcv3kl45hlgi.cloudfront.net/0ea102af769ba796046c831cc4df01fa.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0289,sample_images/HERB_0289.jpg,Saraca declinata (Jack) Miq.,Fabaceae,LA,2024,6196924449,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187582/KAG187582.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0290,sample_images/HERB_0290.jpg,Labisia pumila (Blume) Fern.-Vill.,Primulaceae,BN,2019,4607889555,https://d2jcv3kl45hlgi.cloudfront.net/62a48044e75575121e5b35e6faaa0ce2.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0292,sample_images/HERB_0292.jpg,Oxyceros bispinosus (Griff.) Tirveng.,Rubiaceae,LA,2024,6196923459,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187356/KAG187356.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0293,sample_images/HERB_0293.jpg,Iodocephalopsis eberhardtii (Gagnep.) Bunwong & H.Rob.,Asteraceae,TH,2023,6367021354,https://d2jcv3kl45hlgi.cloudfront.net/e63ca62b8efa5e5435136da92df64512.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0294,sample_images/HERB_0294.jpg,Euphorbia hirta L.,Euphorbiaceae,VN,2024,6196928628,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188617/KAG188617.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0296,sample_images/HERB_0296.jpg,Bombycidendron grewiifolium (Hassk.) Zoll. & Moritzi,Malvaceae,LA,2024,6196924839,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187363/KAG187363.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0298,sample_images/HERB_0298.jpg,Wrightia pubescens R.Br.,Apocynaceae,VN,2024,6196926007,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188641/KAG188641.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0299,sample_images/HERB_0299.jpg,Deutzianthus tonkinensis Gagnep.,Euphorbiaceae,VN,2024,5895915767,https://plant.depo.msu.ru/open/public/item/MW1048745/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0300,sample_images/HERB_0300.jpg,Gomphostemma strobilinum Wall. ex Benth.,Lamiaceae,TH,2023,6450132305,https://d2jcv3kl45hlgi.cloudfront.net/e2f8a7d0e78cf93aadddc090100d10cb.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0301,sample_images/HERB_0301.jpg,Peristrophe lanceolaria (Roxb.) Nees,Acanthaceae,TH,2023,6450214303,https://d2jcv3kl45hlgi.cloudfront.net/109739ed5839fa0ad4e7b3a185b14294.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0302,sample_images/HERB_0302.jpg,Acacia confusa Merr.,Fabaceae,TH,2022,4858964977,https://d2jcv3kl45hlgi.cloudfront.net/b1f4a93d1b0aeb74f325a128abed23b9.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0303,sample_images/HERB_0303.jpg,Gomphostemma strobilinum Wall. ex Benth.,Lamiaceae,TH,2023,6450127310,https://d2jcv3kl45hlgi.cloudfront.net/e177261cb888c38e836008b3c2a69ce2.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0304,sample_images/HERB_0304.jpg,Ardisia complanata Wall.,Primulaceae,MM,2019,4938758974,https://d2jcv3kl45hlgi.cloudfront.net/f1a1754a1151e0ebda2d2dda98732fcc.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0306,sample_images/HERB_0306.jpg,Dodonaea viscosa (L.) Jacq.,Sapindaceae,SG,2020,4876571901,https://d2jcv3kl45hlgi.cloudfront.net/efc9d44baeeddec39d28adab1d1e3f1a.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0309,sample_images/HERB_0309.jpg,Ardisia elliptica Thunb.,Primulaceae,BN,2019,3004103373,https://plant.depo.msu.ru/open/public/item/MW0757545/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0311,sample_images/HERB_0311.jpg,Ficus glaberrima Blume,Moraceae,LA,2024,6196923577,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187179/KAG187179.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0312,sample_images/HERB_0312.jpg,Begonia labiensis (Sands) S.Julia,Begoniaceae,BN,2019,4928991722,https://d2jcv3kl45hlgi.cloudfront.net/255e6eb010be305cba2be0cbb2ce751b.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0313,sample_images/HERB_0313.jpg,Ficus chartacea (Wall. ex Kurz) Wall. ex King,Moraceae,TH,2022,4519457299,https://d2seqvvyy3b8p2.cloudfront.net/d7267e31841a66a1e0e564fbb289e694.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0314,sample_images/HERB_0314.jpg,Cipadessa baccifera (Roxb. ex Roth) Miq.,Meliaceae,TH,2022,4858980367,https://d2jcv3kl45hlgi.cloudfront.net/6e771cef4d7db6e5549b6847d2f79572.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0316,sample_images/HERB_0316.jpg,Suregada multiflora (A.Juss.) Baill.,Euphorbiaceae,VN,2024,6196925189,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188608/KAG188608.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0317,sample_images/HERB_0317.jpg,Argyreia reinwardtiana (Blume) Miq.,Convolvulaceae,TL,2015,2514987764,https://medialib.naturalis.nl/file/id/L.3978091/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0322,sample_images/HERB_0322.jpg,Sonneratia ovata Backer,Lythraceae,VN,2024,6196927389,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188644/KAG188644.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0324,sample_images/HERB_0324.jpg,Jasminum craibianum Kerr,Oleaceae,TH,2023,6367029321,https://d2jcv3kl45hlgi.cloudfront.net/b233f3a162a10f5ebe6387a6f227e58b.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0325,sample_images/HERB_0325.jpg,Torenia crustacea (L.) Cham. & Schltdl.,Linderniaceae,ID,2023,4974430718,https://plant.depo.msu.ru/open/public/item/MW1047858/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0327,sample_images/HERB_0327.jpg,Boerhavia repens L.,Nyctaginaceae,SG,2021,4607888515,https://d2jcv3kl45hlgi.cloudfront.net/7d51ea38a007a4663b0aa50fda1c1670.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0329,sample_images/HERB_0329.jpg,Homalanthus novoguineensis (Warb.) K.Schum.,Euphorbiaceae,TL,2015,2515058815,https://medialib.naturalis.nl/file/id/L.3978107/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0330,sample_images/HERB_0330.jpg,Ardisia villosa Roxb.,Primulaceae,TH,2023,6367031345,https://d2jcv3kl45hlgi.cloudfront.net/1f21e2d4c5cb4c330a5327889e8040a0.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0332,sample_images/HERB_0332.jpg,Meliosma simplicifolia (Roxb.) Walp.,Sabiaceae,VN,2024,5895917567,https://plant.depo.msu.ru/open/public/item/MW1048784/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0333,sample_images/HERB_0333.jpg,Ventilago denticulata Willd.,Rhamnaceae,MM,2019,4945330796,https://d2jcv3kl45hlgi.cloudfront.net/25e0510d8a1f19b6be6921fcd9b67a88.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0334,sample_images/HERB_0334.jpg,Terminalia citrina (Gaertn.) Roxb. ex Fleming,Combretaceae,SG,2020,4459009824,https://medialib.naturalis.nl/file/id/L.4482924/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0335,sample_images/HERB_0335.jpg,Polyspora singaporeana (Wall. ex Ridl.) Niissalo & L.M.Choo,Theaceae,SG,2020,5060841456,https://d2jcv3kl45hlgi.cloudfront.net/9a560f383a1dd7a07799db707720249c.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0338,sample_images/HERB_0338.jpg,Cnestis palala (Lour.) Merr.,Connaraceae,SG,2021,4519435766,https://d2jcv3kl45hlgi.cloudfront.net/4032bb398ecad7a7234950c784636a73.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0339,sample_images/HERB_0339.jpg,Strombosia ceylanica Gardner,Strombosiaceae,BN,2019,4938754986,https://d2jcv3kl45hlgi.cloudfront.net/4a504942291724182061f58cf73c7691.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0340,sample_images/HERB_0340.jpg,Ziziphus rubiginosa D.G.Long & Rae,Rhamnaceae,MM,2019,4947575239,https://d2jcv3kl45hlgi.cloudfront.net/57694df663dd1a0ed7a9724c6d86efc2.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0343,sample_images/HERB_0343.jpg,Pittosporopsis kerrii Craib,Metteniusaceae,TH,2022,4858967610,https://d2jcv3kl45hlgi.cloudfront.net/25028ed8e779c5d94222a450a75d8b7e.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0345,sample_images/HERB_0345.jpg,Callicarpa involucrata Merr.,Lamiaceae,BN,2019,4938759887,https://d2jcv3kl45hlgi.cloudfront.net/94354c5a0a088d1eeada157ecb61395a.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0353,sample_images/HERB_0353.jpg,Gardenia beamanii Y.W.Low,Rubiaceae,BN,2019,4929025335,https://d2jcv3kl45hlgi.cloudfront.net/1f3ee9e27f813902c2e478e9ba95cfc9.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0354,sample_images/HERB_0354.jpg,Salomonia cantoniensis Lour.,Polygalaceae,TH,2023,6367019301,https://d2jcv3kl45hlgi.cloudfront.net/b40e104989df0f87788eb018ca28a9b4.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0356,sample_images/HERB_0356.jpg,Maesa ramentacea (Roxb.) A.DC.,Primulaceae,LA,2024,6196923638,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187530/KAG187530.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0357,sample_images/HERB_0357.jpg,Mitracarpus hirtus (L.) DC.,Rubiaceae,TH,2023,6367073354,https://d2jcv3kl45hlgi.cloudfront.net/40d196718f89d83c1b4552cabe9edbad.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0359,sample_images/HERB_0359.jpg,Sindora wallichii Benth.,Fabaceae,SG,2022,4607892497,https://d2jcv3kl45hlgi.cloudfront.net/6b9bbe4d01ac4edbf8533650c3d449e4.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0360,sample_images/HERB_0360.jpg,Helicia hainanensis Hayata,Proteaceae,LA,2024,6196924877,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187563/KAG187563.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0361,sample_images/HERB_0361.jpg,Impatiens suksathanii Ruchis. & Triboun,Balsaminaceae,TH,2022,4866482085,https://d2jcv3kl45hlgi.cloudfront.net/89bd4eb41e97e1b3c79bb82dbfbd4a1f.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0362,sample_images/HERB_0362.jpg,Syzygium obtusum Merr. & L.M.Perry,Myrtaceae,LA,2024,6196924600,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187374/KAG187374.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0363,sample_images/HERB_0363.jpg,Alysicarpus bupleurifolius (L.) DC.,Fabaceae,TL,2015,2515076282,https://medialib.naturalis.nl/file/id/L.3978113/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0364,sample_images/HERB_0364.jpg,Lagerstroemia cochinchinensis Laness.,Lythraceae,VN,2024,6196929019,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188651/KAG188651.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0367,sample_images/HERB_0367.jpg,Duabanga moluccana Blume,Lythraceae,ID,2019,4601915957,https://d2jcv3kl45hlgi.cloudfront.net/e52374e7e28f2292c72c9c0ff31553a1.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0368,sample_images/HERB_0368.jpg,Kunstleria ridleyi Prain,Fabaceae,SG,2021,4519431340,https://d2jcv3kl45hlgi.cloudfront.net/160fb9781d5f07cc4337330cee0889d9.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0369,sample_images/HERB_0369.jpg,Leonotis nepetifolia (L.) R.Br.,Lamiaceae,TL,2018,5207160335,https://medialib.naturalis.nl/file/id/L.4578445/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0370,sample_images/HERB_0370.jpg,Pluchea indica (L.) Less.,Asteraceae,TL,2017,5207151334,https://medialib.naturalis.nl/file/id/L.4578461/format/large,FALSE,NA,NA,NA,NA,NA
HERB_0371,sample_images/HERB_0371.jpg,Dysolobium grande (Wall. ex Benth.) Prain,Fabaceae,TH,2022,4858974969,https://d2jcv3kl45hlgi.cloudfront.net/10f060671124e46a835dfff464ac8545.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0373,sample_images/HERB_0373.jpg,Lysimachia chapaensis Merr.,Primulaceae,VN,2024,5895917540,https://plant.depo.msu.ru/open/public/item/MW1048938/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0374,sample_images/HERB_0374.jpg,Cleistanthus hirsutulus Hook.f.,Phyllanthaceae,LA,2024,6196923729,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187565/KAG187565.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0376,sample_images/HERB_0376.jpg,Combretum pilosum Roxb. ex G.Don,Combretaceae,LA,2024,6196924289,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187357/KAG187357.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0377,sample_images/HERB_0377.jpg,Elaeocarpus mutabilis Weibel,Elaeocarpaceae,BN,2019,4926517464,https://d2jcv3kl45hlgi.cloudfront.net/5d7300f8aa54654f5d6c9a12bb757df8.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0378,sample_images/HERB_0378.jpg,Cryptocarya ferrea Blume,Lauraceae,BN,2018,4519440226,https://d2jcv3kl45hlgi.cloudfront.net/315afb01989952c091d6b3ba9e37825b.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0380,sample_images/HERB_0380.jpg,Litsea firma (Blume) Hook.fil.,Lauraceae,SG,2021,4519440418,https://d2jcv3kl45hlgi.cloudfront.net/385d5c5094e41a0f1ea3727404ba1ebd.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0381,sample_images/HERB_0381.jpg,Styrax tonkinensis (Pierre) Craib ex Hartwich,Styracaceae,VN,2024,5895915542,https://plant.depo.msu.ru/open/public/item/MW1048953/img/0.jpg?gbif,FALSE,NA,NA,NA,NA,NA
HERB_0383,sample_images/HERB_0383.jpg,Taxotrophis ilicifolia (Kurz) S.Vidal,Moraceae,VN,2024,6196923561,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188582/KAG188582.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0385,sample_images/HERB_0385.jpg,Iodes cirrhosa Turcz.,Icacinaceae,MM,2019,4519463766,https://d2jcv3kl45hlgi.cloudfront.net/ea8d6305ad1ee35aeeee097ec82bd4a5.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0386,sample_images/HERB_0386.jpg,Boerhavia repens L.,Nyctaginaceae,SG,2021,4607890502,https://d2jcv3kl45hlgi.cloudfront.net/a284228060c87036f6dbfd41f2f24ac7.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0388,sample_images/HERB_0388.jpg,Ardisia polysticta Miq.,Primulaceae,TH,2023,6367012308,https://d2jcv3kl45hlgi.cloudfront.net/75a41bec24285a8224d43581e16ee425.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0389,sample_images/HERB_0389.jpg,Leea indica (Burm.fil.) Merr.,Vitaceae,BN,2019,4938754987,https://d2jcv3kl45hlgi.cloudfront.net/13d825dc94aa0937827a62654c2829e1.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0390,sample_images/HERB_0390.jpg,Terminalia catappa L.,Combretaceae,VN,2024,6196928792,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188665/KAG188665.jpg,FALSE,NA,NA,NA,NA,NA
HERB_0391,sample_images/HERB_0391.jpg,Macaranga denticulata (Blume) Müll.Arg.,Euphorbiaceae,LA,2024,6196925158,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187284/KAG187284.jpg,FALSE,NA,NA,NA,NA,NA
